Wall time,Step,Value
1589842210.606955,0,0.00034386920742690563
1589842210.632738,0,0.00032909808214753866
1589842210.638487,0,0.00032816565362736583
1589842210.6648629,0,0.0004055388271808624
1589842210.682247,0,0.00031961657805368304
1589842210.711802,0,0.0003293127228971571
1589842210.731871,0,0.0003970202524214983
1589842210.740124,0,0.0003358077083248645
1589842210.745097,0,0.00045785264228470623
1589842210.758065,0,0.00037528257234953344
1589842210.7672231,0,0.0003150622360408306
1589842210.771636,0,0.00043591359280981123
1589842210.784539,0,0.0003708458680193871
1589842210.786657,0,0.0003034856345038861
1589842210.807403,0,0.00030420857365243137
1589842210.8270211,0,0.00032439344795420766
1589842210.838124,0,0.001990281278267503
1589842210.840443,0,0.0003438824787735939
1589842210.867578,1,0.0004351365496404469
1589842210.87817,1,0.00034986084210686386
1589842210.9057379,1,0.00034646678250283003
1589842210.90963,1,0.000269570475211367
1589842210.952984,1,0.00033315469045192003
1589842210.955866,1,0.00036608707159757614
1589842210.965843,1,0.0003875133115798235
1589842210.9680262,1,0.0002890449541155249
1589842210.9704971,1,0.0003062578325625509
1589842211.0120032,1,0.00028927045059390366
1589842211.038499,1,0.000381109508452937
1589842211.04078,1,0.00038304596091620624
1589842211.053631,1,0.000441032403614372
1589842211.058235,1,0.00032504304545000196
1589842211.06861,1,0.0003213134768884629
1589842211.073057,1,0.0003149206459056586
1589842211.1248891,1,0.00030871492344886065
1589842211.129096,1,0.0003769320610444993
1589842211.151367,1,0.00032755776192061603
1589842211.175841,1,0.0002687141241040081
1589842211.1823208,1,0.0003709995362441987
1589842211.188859,1,0.00032433756859973073
1589842211.220161,1,0.00030204158974811435
1589842211.236159,1,0.00041493450407870114
1589842211.249422,1,0.0003017502895090729
1589842211.266298,1,0.0003629524144344032
1589842211.2805681,1,0.0002893116034101695
1589842211.303212,1,0.0003989411343354732
1589842211.315008,1,0.0003168177790939808
1589842211.316996,1,0.0003484867629595101
1589842211.3246999,1,0.00035621633287519217
1589842211.338079,1,0.0003036153793800622
1589842211.342718,1,0.00037428142968565226
1589842211.3492322,1,0.0003735889622475952
1589842211.3559191,1,0.00033043220173567533
1589842211.362699,1,0.000366136955562979
1589842211.3649018,1,0.00033427542075514793
1589842211.404743,1,0.0003065813216380775
1589842211.438623,1,0.00032705324701964855
1589842211.471555,1,0.0002875581558328122
1589842211.479202,1,0.00038076279452070594
1589842211.4821088,1,0.0003909262304659933
1589842211.486977,1,0.0003053981636185199
1589842211.4890811,1,0.00032963405828922987
1589842211.5494761,1,0.0003935721761081368
1589842211.552261,1,0.0003576384042389691
1589842211.5629041,1,0.000334796030074358
1589842211.569725,1,0.00026194442762061954
1589842211.578047,1,0.0003131068078801036
1589842211.5819972,1,0.0003523843770381063
1589842211.589524,1,0.00037137549952603877
1589842211.5967171,1,0.0003217025368940085
1589842211.60477,1,0.000322624109685421
1589842211.662747,1,0.0003170081472489983
1589842211.665092,1,0.0003306599392089993
1589842211.689331,1,0.00025417888537049294
1589842211.705333,1,0.00033027780591510236
1589842211.707242,1,0.00041423531365580857
1589842211.712895,1,0.00033621094189584255
1589842211.716725,1,0.00033503706799820065
1589842211.718604,1,0.00041547438013367355
1589842211.736299,1,0.00033236603485420346
1589842211.749683,1,0.0003815774980466813
1589842211.777216,1,0.00028995421598665416
1589842211.779346,1,0.000285528862150386
1589842211.787445,1,0.00035698263673111796
1589842211.839267,1,0.00037617472116835415
1589842211.8498828,1,0.00036490560160018504
1589842211.852177,1,0.0002972556103486568
1589842211.85609,1,0.00034800669527612627
1589842211.869683,1,0.00023805000819265842
1589842211.882833,1,0.0004788594087585807
1589842211.884714,1,0.0003595068119466305
1589842211.902316,1,0.0002753202279563993
1589842211.911631,1,0.000343421968864277
1589842211.9159858,1,0.00034324059379287064
1589842211.926254,1,0.0003632131265476346
1589842211.9496162,1,0.0004186235601082444
1589842211.964936,1,0.000326765381032601
1589842211.9681542,1,0.000351275026332587
1589842211.9807942,1,0.00043093442218378186
1589842211.998992,1,0.00039701320929452777
1589842212.021526,1,0.00035158023820258677
1589842212.0238678,1,0.00034603869426064193
1589842212.0339751,1,0.00027790231979452074
1589842212.048021,1,0.0003219072532374412
1589842212.0544379,1,0.00039944739546626806
1589842212.0591419,1,0.00036044730222783983
1589842212.065556,1,0.0019947923719882965
1589842212.072513,1,0.0003848590422421694
1589842212.0807831,1,0.00029562844429165125
1589842212.09655,1,0.00035627034958451986
1589842212.116267,1,0.00026615342358127236
1589842212.124991,1,0.0003557024465408176
1589842212.131179,1,0.0003604937519412488
1589842212.13324,1,0.0003994531580246985
1589842212.1442392,1,0.0003513515111990273
1589842212.160375,1,0.0002851035096682608
1589842212.167518,1,0.0002684340288396925
1589842212.1693308,1,0.0003570115368347615
1589842212.171196,1,0.00037486504879780114
1589842212.174981,1,0.0002943615254480392
1589842212.180824,1,0.00025284281582571566
1589842212.193644,1,0.0003587853570934385
1589842212.210864,1,0.00030090927612036467
1589842212.2290702,1,0.00037845337647013366
1589842212.236952,1,0.00039253366412594914
1589842212.240412,1,0.0003562573401723057
1589842212.24581,1,0.0003698641376104206
1589842212.254868,1,0.00034524212242104113
1589842212.2567282,1,0.00026117273955605924
1589842212.2608142,1,0.00025420007295906544
1589842212.262562,1,0.0003339795512147248
1589842212.264374,1,0.0002820824447553605
1589842212.273448,1,0.00031316763488575816
1589842212.298636,1,0.00040093588177114725
1589842212.314684,1,0.00024143302289303392
1589842212.3256462,1,0.00026831962168216705
1589842212.3390121,1,0.00030204938957467675
1589842212.3409789,1,0.00041205171146430075
1589842212.358183,1,0.00031224655685946345
1589842212.370516,1,0.00047472567530348897
1589842212.3924658,1,0.0003706181305460632
1589842212.405196,1,0.00040657754288986325
1589842212.4088168,1,0.00034212166792713106
1589842212.4159229,1,0.00029877532506361604
1589842212.434089,1,0.0003667984565254301
1589842212.436013,1,0.0003045308112632483
1589842212.441668,1,0.0003201352374162525
1589842212.450495,1,0.00042182361357845366
1589842212.457699,1,0.0003414616221562028
1589842212.4865952,1,0.00034465116914361715
1589842212.492759,1,0.0003317148075439036
1589842212.508503,1,0.0003476025303825736
1589842212.510603,1,0.0003321276162751019
1589842212.512664,1,0.00031934757134877145
1589842212.562038,1,0.0003249480505473912
1589842212.6157281,1,0.0003405721508897841
1589842212.632061,1,0.0003251813177485019
1589842212.6498098,1,0.00041122728725895286
1589842212.6681979,1,0.0003080829046666622
1589842212.680595,1,0.0005007334402762353
1589842212.6862679,1,0.0003605598758440465
1589842212.692548,1,0.00041048150160349905
1589842212.709619,1,0.00042087258771061897
1589842212.719383,1,0.00040869033546186984
1589842212.726047,1,0.0003310225729364902
1589842212.7349918,1,0.00033633175189606845
1589842212.7437801,1,0.00030540383886545897
1589842212.7518542,1,0.00030120217707008123
1589842212.778434,1,0.0002807385753840208
1589842212.784544,1,0.00048188690561801195
1589842212.819662,1,0.0003929004305973649
1589842212.822927,1,0.0003138181637041271
1589842212.826051,1,0.0003412754158489406
1589842212.866627,1,0.0003835638635791838
1589842212.8774111,1,0.000391436624340713
1589842212.887179,1,0.0003695164923556149
1589842212.8957639,1,0.00034324248554185033
1589842212.897853,1,0.0003678806824609637
1589842212.9045608,1,0.0003035853442270309
1589842212.908653,1,0.00031593735911883414
1589842212.9126332,1,0.0003548072709236294
1589842212.928992,1,0.00035497802309691906
1589842212.933182,1,0.00031069148099049926
1589842212.9393868,1,0.00032817188184708357
1589842212.945394,1,0.00026226576301269233
1589842212.951863,1,0.0003047241480089724
1589842212.956286,1,0.0003442042216192931
1589842212.96222,1,0.00035540980752557516
1589842212.9988549,1,0.0002704141370486468
1589842213.0221388,1,0.0003716797800734639
1589842213.023964,1,0.0003530746325850487
1589842213.025949,1,0.0003976735461037606
1589842213.029535,1,0.0002699849719647318
1589842213.031277,1,0.0003381771093700081
1589842213.035093,1,0.00036759008071385324
1589842213.038843,1,0.00035060750087723136
1589842213.0461671,1,0.0003376483509782702
1589842213.053715,1,0.0002967414038721472
1589842213.06266,1,0.0003519342571962625
1589842213.066405,1,0.00026141057605855167
1589842213.0791092,1,0.0003281647223047912
1589842213.084953,1,0.0003357521491125226
1589842213.0939882,1,0.00038905791006982327
1589842213.1018949,1,0.0002998865384142846
1589842213.111823,1,0.00047698733396828175
1589842213.1161668,1,0.0003510964452289045
1589842213.1182652,1,0.0003308234445285052
1589842213.1486888,1,0.0003573482681531459
1589842213.154924,1,0.00030441556009463966
1589842213.16083,1,0.00035983993439003825
1589842213.1627672,1,0.00033084963797591627
1589842213.171502,1,0.00028011665563099086
1589842213.1752698,1,0.0003180175262968987
1589842213.184766,1,0.00028773941448889673
1589842213.187037,1,0.00046218448551371694
1589842213.200853,1,0.0002823168761096895
1589842213.202975,1,0.00034856415004469454
1589842213.211021,1,0.00039526307955384254
1589842213.214821,1,0.00031423772452399135
1589842213.218976,1,0.00037882369360886514
1589842213.22705,1,0.00032906647538766265
1589842213.246774,1,0.0002910126349888742
1589842213.250957,1,0.000411134009482339
1589842213.255056,1,0.00032172922510653734
1589842213.257001,1,0.00038272695383057
1589842213.264719,1,0.000323589047184214
1589842213.270646,1,0.00040005758637562394
1589842213.286298,1,0.00029916971107013524
1589842213.293681,1,0.0003353607899043709
1589842213.322198,2,0.00023106238222680986
1589842213.3293061,2,0.0003511906252242625
1589842213.332993,2,0.00029567888122983277
1589842213.3421068,2,0.00032623333390802145
1589842213.343891,2,0.0003566641535144299
1589842213.347404,2,0.00037512159906327724
1589842213.351273,2,0.0003443962486926466
1589842213.353365,2,0.00037461481406353414
1589842213.356879,2,0.00030285201501101255
1589842213.360358,2,0.00039935740642249584
1589842213.362151,2,0.0003235636686440557
1589842213.375392,2,0.000281880988040939
1589842213.381017,2,0.0002923418942373246
1589842213.3905761,2,0.0004221178824082017
1589842213.427538,2,0.00036580036976374686
1589842213.4480362,2,0.0003467338683549315
1589842213.4606059,2,0.00036724438541568816
1589842213.4665759,2,0.0003668535209726542
1589842213.473517,2,0.00043232968891970813
1589842213.480549,2,0.00033197476295754313
1589842213.482646,2,0.0003097405715379864
1589842213.485153,2,0.0003107606607954949
1589842213.506688,2,0.00036473959335125983
1589842213.5089762,2,0.000287005357677117
1589842213.511026,2,0.0003911557432729751
1589842213.515083,2,0.00033346746931783855
1589842213.542557,2,0.00043024957994930446
1589842213.544681,2,0.00035903038224205375
1589842213.549293,2,0.0002899981336668134
1589842213.5681841,2,0.00025964813539758325
1589842213.588429,2,0.00035718653816729784
1589842213.6246998,2,0.0003116151492577046
1589842213.650979,2,0.0004377344739623368
1589842213.6584141,2,0.0003247938584536314
1589842213.660216,2,0.00035861137439496815
1589842213.663785,2,0.00037972035352140665
1589842213.679224,2,0.0003350484766997397
1589842213.683028,2,0.00038606798625551164
1589842213.6904662,2,0.0003709684533532709
1589842213.708734,2,0.0003800595586653799
1589842213.7236748,2,0.00036191471735946834
1589842213.72546,2,0.0003402388247195631
1589842213.74557,2,0.000382253056159243
1589842213.760664,2,0.00035341092734597623
1589842213.772833,2,0.00041614347719587386
1589842213.775193,2,0.0003177898470312357
1589842213.7794611,2,0.00032614156953059137
1589842213.7838862,2,0.0003079754242207855
1589842213.795906,2,0.0004055204917676747
1589842213.8396559,2,0.0003744527348317206
1589842213.85361,2,0.0004430604458320886
1589842213.856024,2,0.00029591607744805515
1589842213.878797,2,0.0003283391706645489
1589842213.883154,2,0.00031781685538589954
1589842213.892618,2,0.0003827348118647933
1589842213.894709,2,0.00032746369834057987
1589842213.920088,2,0.0003168002294842154
1589842213.927683,2,0.00033001648262143135
1589842213.941618,2,0.0003622117219492793
1589842213.952665,2,0.0005485190195031464
1589842213.9578948,2,0.0003755463403649628
1589842213.962504,2,0.0003619561030063778
1589842213.967257,2,0.00032798873144201934
1589842213.9889762,2,0.00028821270097978413
1589842213.997697,2,0.00026747817173600197
1589842214.007064,2,0.00032045174157246947
1589842214.011343,2,0.000333645410137251
1589842214.0176158,2,0.0002963949809782207
1589842214.0391521,2,0.0004206224693916738
1589842214.041179,2,0.0003058269794564694
1589842214.062995,2,0.0003982281486969441
1589842214.067712,2,0.0003461744636297226
1589842214.0936818,2,0.0003430115175433457
1589842214.0956879,2,0.00038620069972239435
1589842214.097632,2,0.00038176291855052114
1589842214.107212,2,0.0005057334201410413
1589842214.115842,2,0.0003360178670845926
1589842214.129407,2,0.00031224830308929086
1589842214.131778,2,0.0003871210792567581
1589842214.168016,2,0.000288414943497628
1589842214.17405,2,0.0003091618709731847
1589842214.1804101,2,0.0003382574941497296
1589842214.18318,2,0.00034874415723606944
1589842214.199894,2,0.0003542388149071485
1589842214.212186,2,0.00033924405579455197
1589842214.224191,2,0.0003202747320756316
1589842214.2340102,2,0.000332431256538257
1589842214.2685068,2,0.0002993348753079772
1589842214.27573,2,0.00038855630555190146
1589842214.279168,2,0.0003521198814269155
1589842214.289022,2,0.00045579488505609334
1589842214.2979321,2,0.00029252725653350353
1589842214.32217,2,0.0003142794594168663
1589842214.3292658,2,0.00034026443609036505
1589842214.334935,2,0.00034650845918804407
1589842214.363539,2,0.00027653135475702584
1589842214.384147,2,0.0002644281485117972
1589842214.386372,2,0.0003113841812592
1589842214.392158,2,0.000351972586940974
1589842214.403989,2,0.00044045038521289825
1589842214.416781,2,0.0003527734661474824
1589842214.418716,2,0.0003222134546376765
1589842214.4207091,2,0.0003554173745214939
1589842214.422677,2,0.00024762158864177763
1589842214.4245708,2,0.0003042501921299845
1589842214.4413838,2,0.0002922323765233159
1589842214.48908,2,0.0002650466631166637
1589842214.4912288,2,0.0003443636232987046
1589842214.493375,2,0.00035063910763710737
1589842214.5085702,2,0.00030280559440143406
1589842214.531882,2,0.0003108678210992366
1589842214.536277,2,0.00030669764964841306
1589842214.561545,2,0.0004015137383248657
1589842214.563529,2,0.0003676160704344511
1589842214.569945,2,0.0003820664423983544
1589842214.57435,2,0.0004096291959285736
1589842214.576323,2,0.0003609713457990438
1589842214.5803132,2,0.0003270117740612477
1589842214.622217,2,0.000326345965731889
1589842214.63278,2,0.0003228544956073165
1589842214.640204,2,0.00034976736060343683
1589842214.6467788,2,0.00032968426239676774
1589842214.672529,2,0.0003447720082476735
1589842214.675315,2,0.000351886497810483
1589842214.694827,2,0.0003742006665561348
1589842214.697381,2,0.0003339257964398712
1589842214.712933,2,0.00046820990974083543
1589842214.721217,2,0.0004687287728302181
1589842214.7350342,2,0.00045183789916336536
1589842214.7403069,2,0.0003677641798276454
1589842214.744786,2,0.0004096306802239269
1589842214.8037992,2,0.00035037967609241605
1589842214.809334,2,0.0004360333550721407
1589842214.811729,2,0.0003817276156041771
1589842214.814377,2,0.00037503300700336695
1589842214.8423629,2,0.00031822954770177603
1589842214.867955,2,0.0002935189113486558
1589842214.8862898,2,0.000318261532811448
1589842214.9396842,2,0.0003372447390574962
1589842214.9619782,2,0.00034101915662176907
1589842214.9652271,2,0.00036808784352615476
1589842214.975446,2,0.00029535923385992646
1589842215.001788,2,0.0004048814298585057
1589842215.015056,2,0.000312060525175184
1589842215.0245278,2,0.00027927441988140345
1589842215.035331,2,0.0003786889719776809
1589842215.0396612,2,0.0003611446882132441
1589842215.043822,2,0.0003718487569130957
1589842215.0480058,2,0.0003511483664624393
1589842215.0525498,2,0.00038376086740754545
1589842215.0612469,2,0.0003097522130701691
1589842215.063224,2,0.0003889458312187344
1589842215.069387,2,0.00029995417571626604
1589842215.080817,2,0.00035946862772107124
1589842215.084852,2,0.00039399578236043453
1589842215.090389,2,0.00024036786635406315
1589842215.1053948,2,0.0003600888594519347
1589842215.1090271,2,0.0003651950100902468
1589842215.111064,2,0.00042761757504194975
1589842215.113025,2,0.00036540196742862463
1589842215.129399,2,0.0004628583265002817
1589842215.1590211,2,0.0003754429635591805
1589842215.164913,2,0.0003090558457188308
1589842215.170364,2,0.0002959956764243543
1589842215.175052,2,0.0003613716980908066
1589842215.179782,2,0.0003952871775254607
1589842215.202915,2,0.0003814198134932667
1589842215.216416,2,0.00023212922678794712
1589842215.263052,2,0.0004011800920125097
1589842215.2731972,2,0.00025672029005363584
1589842215.320482,2,0.0003275967319495976
1589842215.359294,2,0.0002369428548263386
1589842215.3619578,2,0.00036473118234425783
1589842215.377593,2,0.0003606375539675355
1589842215.380621,2,0.0003555186849553138
1589842215.388105,2,0.0003113048733212054
1589842215.401222,2,0.0002611489035189152
1589842215.4188328,2,0.00040445345803163946
1589842215.430155,2,0.0003326337318867445
1589842215.435759,2,0.0003008043277077377
1589842215.473593,2,0.0002793252933770418
1589842215.499954,2,0.0003469496441539377
1589842215.519691,2,0.00034902984043583274
1589842215.5221062,2,0.00027884577866643667
1589842215.5371342,2,0.00041915240581147373
1589842215.544808,2,0.0004668656620196998
1589842215.5988128,2,0.0003454250399954617
1589842215.606255,2,0.00035774119896814227
1589842215.621551,2,0.0003395848034415394
1589842215.6274571,2,0.0004667125176638365
1589842215.629601,2,0.000315173965645954
1589842215.633921,2,0.0003346921585034579
1589842215.636381,2,0.0017302903579548001
1589842215.6594691,2,0.0003359245019964874
1589842215.695894,2,0.00033906562021002173
1589842215.709474,2,0.00027896231040358543
1589842215.7328699,2,0.00033784075640141964
1589842215.7387252,2,0.0003236783086322248
1589842215.743839,2,0.00031752028735354543
1589842215.762954,2,0.0003491134266369045
1589842215.795016,2,0.00033124221954494715
1589842215.800371,2,0.0002462999545969069
1589842215.8156002,2,0.0002992932859342545
1589842215.838973,3,0.00027339241933077574
1589842215.853687,3,0.00035302972537465394
1589842215.856274,3,0.0002958837721962482
1589842215.86749,3,0.0003190913121215999
1589842215.878499,3,0.000317501078825444
1589842215.8953972,3,0.0003752217744477093
1589842215.916107,3,0.0003471175441518426
1589842215.925798,3,0.00036745276884175837
1589842215.935401,3,0.00034351920476183295
1589842215.9648252,3,0.0002658455341588706
1589842215.9695091,3,0.00029287219513207674
1589842215.974568,3,0.000365113141015172
1589842215.982511,3,0.0003767497546505183
1589842215.9953768,3,0.0002816011547110975
1589842216.035569,3,0.00028325573657639325
1589842216.047246,3,0.00041052608867175877
1589842216.095718,3,0.0003039940493181348
1589842216.105002,3,0.0004153781046625227
1589842216.1114502,3,0.0003763357235584408
1589842216.124049,3,0.00027914924430660903
1589842216.1398668,3,0.00040239770896732807
1589842216.148905,3,0.00029217320843599737
1589842216.1536598,3,0.0003534884308464825
1589842216.167845,3,0.00033023342257365584
1589842216.170463,3,0.00032309762900695205
1589842216.185678,3,0.0003223217208869755
1589842216.20254,3,0.0002905774745158851
1589842216.2181902,3,0.0003375106898602098
1589842216.2256489,3,0.00035916929482482374
1589842216.240126,3,0.00042073483928106725
1589842216.265429,3,0.00029413652373477817
1589842216.270248,3,0.0003050798550248146
1589842216.2944,3,0.00048483849968761206
1589842216.302343,3,0.0004243590810801834
1589842216.306876,3,0.00042838254012167454
1589842216.318531,3,0.0003040581359528005
1589842216.357496,3,0.0003836091491393745
1589842216.3621812,3,0.00033282817457802594
1589842216.3748019,3,0.0003425417235121131
1589842216.377156,3,0.0003780657716561109
1589842216.3867369,3,0.000269198149908334
1589842216.3918579,3,0.00034217568463645875
1589842216.4088268,3,0.0003880437870975584
1589842216.427756,3,0.0003732693730853498
1589842216.4578712,3,0.0003118787135463208
1589842216.472214,3,0.0003741738910321146
1589842216.512395,3,0.00040274523780681193
1589842216.5151381,3,0.0003909760562237352
1589842216.5319521,3,0.0003967532538808882
1589842216.5344589,3,0.0003278788644820452
1589842216.573343,3,0.00031944309012033045
1589842216.584662,3,0.0003822440921794623
1589842216.590275,3,0.0003370418562553823
1589842216.595576,3,0.00037954762228764594
1589842216.603359,3,0.00037784577580168843
1589842216.611156,3,0.00032027074485085905
1589842216.6342158,3,0.00037135271122679114
1589842216.649046,3,0.0003684750699903816
1589842216.654123,3,0.0003082717885263264
1589842216.6790159,3,0.00027995245181955397
1589842216.680949,3,0.00031199559452943504
1589842216.694108,3,0.0003153689904138446
1589842216.709568,3,0.0003566131053958088
1589842216.7619,3,0.0002688673266675323
1589842216.77555,3,0.0004032753931824118
1589842216.7795699,3,0.0003476574784144759
1589842216.8254578,3,0.0003891601227223873
1589842216.831727,3,0.0002668344241101295
1589842216.841162,3,0.0003347689926158637
1589842216.843161,3,0.00037382481968961656
1589842216.8454149,3,0.0003763174172490835
1589842216.8585181,3,0.0003853117523249239
1589842216.864664,3,0.0004324499750509858
